config,run,test_PCIP,test_MPIW,test_CWC,loss_sample,loss_coverage,loss_width,train_time_sec,gpu_mem_MB,param_count
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),0,0.875,0.13748522,0.31687851210512175,0.0005576015682891011,0.0005640628514811397,0.0067240335047245026,2.15,65.78,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),1,0.775,0.10994875,0.4982021820711686,0.0005728015676140785,5.624989353236742e-05,0.005284194368869066,2.13,65.78,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),2,0.88,0.18611622,0.41720295131467333,0.0006681722006760538,0.0009000018471851945,0.009885282255709171,2.12,65.78,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),3,0.78,0.12794255,0.5577586806898641,0.0006610543350689113,0.001056247972883284,0.006303122732788324,2.12,65.78,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),4,0.86,0.13266176,0.33357928665855346,0.0006294786580838263,0.0002640629536472261,0.006629307754337788,2.1,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),0,1.0,1.1988401,1.654797775097167,0.0,0.0,0.0,2.02,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),1,1.0,1.1607653,1.602241779212286,0.0,0.0,0.0,2.01,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),2,1.0,1.1317542,1.5621968638456365,0.0,0.0,0.0,2.02,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),3,1.0,1.1278825,1.5568526063949422,0.0,0.0,0.0,2.01,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),4,1.0,1.1976123,1.6531028885425043,0.0,0.0,0.0,2.01,65.78,9090
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),0,0.905,0.20000003,0.3937986654218791,5.379644426284358e-05,0.00855625607073307,0.010000000707805157,2.08,65.78,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),1,0.94,0.20000003,0.33710531252600323,3.8303453038679436e-05,0.0087890625,0.009999999776482582,2.08,65.78,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),2,0.905,0.20000003,0.3937986654218791,2.1435824237414636e-05,0.0080999955534935,0.010000000707805157,2.11,65.78,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),3,0.885,0.20000003,0.4363030963760485,0.0001279204007005319,0.003164059715345502,0.009999999776482582,2.1,65.78,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),4,0.93,0.20000003,0.35133330988075195,0.00010848813690245152,0.007439063861966133,0.009999999776482582,2.1,65.78,9025
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),0,0.845,0.1358407,0.3746671115783165,0.0009071250096894801,0.0,0.005379060283303261,2.13,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),1,0.905,0.18521991,0.3646967096863635,0.0014580093557015061,0.0,0.007054454181343317,2.11,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),2,0.89,0.15998225,0.33985603236841067,0.0009366252925246954,0.0,0.006652602460235357,2.12,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),3,0.935,0.15611272,0.26854621207003787,0.0008377244812436402,0.0,0.006702708546072245,2.14,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),4,0.88,0.19225991,0.43097478920675536,0.001123483874835074,0.0,0.007344742771238089,2.15,65.78,9090
