config,run,test_PCIP,test_MPIW,test_CWC,loss_sample,loss_coverage,loss_width,train_time_sec,gpu_mem_MB,param_count
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),0,0.8823529411764706,0.30533135,0.7821522867041982,0.0033243822399526834,2.63621022895677e-05,0.01422570925205946,2.19,65.47,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),1,0.8823529411764706,0.30733362,0.7872813973697903,0.0034498691093176603,5.975024919280258e-08,0.014287612400949001,2.2,65.47,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),2,0.8823529411764706,0.31076032,0.7960594252944027,0.003391189966350794,0.00010048796684714034,0.01433322113007307,2.2,65.47,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),3,0.8627450980392157,0.30133078,0.8628679364877581,0.00349236442707479,0.0004950331640429795,0.014215423725545406,2.2,65.47,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),4,0.8725490196078431,0.3116529,0.843081682748876,0.0032797411549836397,4.842393536819145e-06,0.014401676133275032,2.18,65.47,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),0,1.0,1.0504847,1.6784908019882518,0.0,0.0,0.0,2.06,65.47,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),1,1.0,1.0796827,1.7251442095042968,0.0,0.0,0.0,2.02,65.47,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),2,1.0,1.0679162,1.7063432637683436,0.0,0.0,0.0,2.01,65.47,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),3,1.0,1.0323285,1.6494804231959743,1.228817609444377e-06,0.0,0.0,2.0,65.47,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),4,1.0,1.0381714,1.6588163227451473,0.0,0.0,0.0,2.01,65.47,9090
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),0,0.6764705882352942,0.20000009,2.4177962179702295,0.010489342734217644,0.020879875868558884,0.010000000707805157,2.14,65.47,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),1,0.696078431372549,0.20000009,2.028898913907087,0.010146244429051876,0.01881389692425728,0.010000000707805157,2.15,65.47,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),2,0.6862745098039216,0.20000009,2.2138233966604743,0.010299921967089176,0.02159244753420353,0.010000000707805157,2.14,65.47,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),3,0.7058823529411765,0.20000009,1.8612439091764512,0.010448825545608997,0.02159244753420353,0.010000000707805157,2.13,65.47,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),4,0.6666666666666666,0.20000009,2.64277947174818,0.0098821260035038,0.015004731714725494,0.010000000707805157,2.13,65.47,9025
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),0,0.9313725490196079,0.3466103,0.7007282066425388,0.0029130298644304276,0.0,0.014819303527474403,2.16,65.47,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),1,0.9313725490196079,0.34445807,0.696377117865928,0.0029991804622113705,0.0,0.01480796467512846,2.15,65.47,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),2,0.9313725490196079,0.3458491,0.6991892817786987,0.0030308805871754885,0.0,0.014723639003932476,2.15,65.47,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),3,0.9313725490196079,0.34714243,0.7018039995063649,0.002916719764471054,0.0,0.014873223379254341,2.16,65.47,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),4,0.9215686274509803,0.3424531,0.7224327198148768,0.0029815961606800556,0.0,0.014775569550693035,2.16,65.47,9090
