config,run,test_PCIP,test_MPIW,test_CWC,loss_sample,loss_coverage,loss_width,train_time_sec,gpu_mem_MB,param_count
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),1,0.71,0.18786968,1.4095142841472852,0.011209518648684025,0.010764060541987419,0.00857618823647499,2.1,65.78,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),2,0.845,0.20542096,0.5480787208855098,0.008289923891425133,0.010251561179757118,0.009477044455707073,1.96,65.78,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),3,0.815,0.23486812,0.7656723613510167,0.009279160760343075,7.656287198187783e-05,0.011402237229049206,1.93,65.78,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),4,0.795,0.19360319,0.7290441367153582,0.008652647957205772,0.002626560628414154,0.009994412772357464,2.14,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),0,0.995,1.0793468,1.461082345844287,1.3653933592649992e-06,0.0,0.0,2.03,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),1,0.995,1.0399587,1.4077638029135853,0.0,0.0,0.0,2.01,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),2,0.995,1.0839437,1.4673052009766163,1.7815827959566377e-06,0.0,0.0,2.02,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),3,0.995,1.0718459,1.450928692174739,0.0,0.0,0.0,2.01,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),4,0.995,1.0444943,1.4139035059025795,0.0,0.0,0.0,2.01,65.78,9090
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),0,0.855,0.20000002,0.5014137112880958,0.01458601001650095,0.0002640629536472261,0.009999999776482582,2.16,65.78,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),1,0.84,0.20000002,0.550964586546027,0.01433501671999693,0.007014064118266106,0.009999999776482582,2.14,65.78,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),2,0.91,0.20000002,0.37188298391986896,0.01465373020619154,0.002500001108273864,0.009999999776482582,2.13,65.78,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),3,0.89,0.20000003,0.4109942901249241,0.014852437190711498,0.0013140621595084667,0.009999999776482582,2.14,65.78,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),4,0.815,0.2,0.6520019661414937,0.013905691914260387,0.0005640628514811397,0.009999999776482582,1.84,65.78,9025
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),0,0.875,0.27001724,0.6020197989606776,0.011539644561707973,0.0,0.012068658135831356,2.11,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),1,0.945,0.2471298,0.3950560869648411,0.012911183759570122,0.0,0.010981155559420586,2.1,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),2,0.89,0.2596485,0.5335701377802762,0.013585904613137245,0.0,0.01061470340937376,2.13,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),3,0.945,0.27069417,0.43272553959568405,0.011600383557379246,0.0,0.011751427315175533,2.15,65.78,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),4,0.885,0.26644212,0.562268361560578,0.010696718469262123,0.0,0.011957500129938126,2.14,65.78,9090
