config,run,test_PCIP,test_MPIW,test_CWC,loss_sample,loss_coverage,loss_width,train_time_sec,gpu_mem_MB,param_count
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),0,0.9055555555555556,0.5823641,1.2472835304397216,0.005426777992397547,1.9288982002763078e-06,0.027842506766319275,2.14,65.73,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),1,0.8555555555555555,0.52850395,1.4888848469575109,0.005386073607951403,7.715923857176676e-06,0.027695978060364723,2.13,65.73,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),2,0.8555555555555555,0.50493145,1.422477226129729,0.005445451941341162,3.552713678800501e-15,0.027698442339897156,2.13,65.73,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),3,0.8555555555555555,0.52191865,1.4703330408839952,0.005506583489477634,7.715923857176676e-06,0.02767699956893921,2.15,65.73,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),4,0.9055555555555556,0.5868531,1.2568977942351978,0.005486386362463236,3.552713678800501e-15,0.027825618162751198,2.14,65.73,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),0,0.9777777777777777,1.0230902,1.6433601719304731,0.0,0.0,0.0,2.01,65.73,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),1,0.9777777777777777,1.1063551,1.7771061234378702,4.235241135575052e-07,0.0,0.0,2.0,65.73,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),2,0.9777777777777777,1.0634791,1.7082355424424462,0.0,0.0,0.0,2.0,65.73,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),3,0.9777777777777777,1.073561,1.7244298542971348,2.1441115904963226e-07,0.0,0.0,2.02,65.73,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),4,0.9777777777777777,1.0162082,1.6323056660030006,8.437368705926929e-07,0.0,0.0,2.02,65.73,9090
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),0,0.37777777777777777,0.20000005,41.01909411459901,0.05284009128808975,0.1853780597448349,0.010000000707805157,2.07,65.73,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),1,0.37777777777777777,0.20000005,41.01909411459901,0.05255017802119255,0.1841840147972107,0.010000000707805157,2.07,65.73,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),2,0.37222222222222223,0.20000005,43.349847279899635,0.05277273431420326,0.18898338079452515,0.010000000707805157,2.1,65.73,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),3,0.38333333333333336,0.20000005,38.81429608819841,0.05246170610189438,0.1829937994480133,0.010000000707805157,2.1,65.73,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),4,0.37777777777777777,0.20000005,41.01909411459901,0.053032949566841125,0.1853780597448349,0.010000000707805157,2.11,65.73,9025
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),0,0.9,0.63473445,1.3972009420394897,0.0052988724783062935,0.0,0.028041714802384377,2.12,65.73,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),1,0.8888888888888888,0.6468495,1.5075348940415982,0.005089589394629002,0.0,0.028323987498879433,2.14,65.73,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),2,0.8833333333333333,0.6495321,1.559426251582728,0.005406670738011599,0.0,0.027892379090189934,2.13,65.73,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),3,0.8777777777777778,0.6518631,1.6134424359074229,0.005307251121848822,0.0,0.02801617793738842,2.11,65.73,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),4,0.8888888888888888,0.6389088,1.4890285179841871,0.005252508446574211,0.0,0.028034869581460953,2.11,65.73,9090
