config,run,test_PCIP,test_MPIW,test_CWC,loss_sample,loss_coverage,loss_width,train_time_sec,gpu_mem_MB,param_count
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),1,0.77,0.1938392,0.9537363044194989,0.0032049473375082016,2.4999952074722387e-05,0.009937293827533722,2.15,66.38,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),2,0.85,0.23820317,0.6648428979404564,0.003240915946662426,0.0001265629252884537,0.010738619603216648,1.92,66.38,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),3,0.855,0.256858,0.6951461450779712,0.0033953371457755566,1.5625714695488568e-06,0.011888103559613228,2.15,66.38,9090
dual_output(0)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),4,0.845,0.26878214,0.7741328354234268,0.0032705615740269423,9.999980829888955e-05,0.012250887230038643,2.17,66.38,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),0,0.98,1.0818317,1.6521973337430176,3.2529234772482596e-07,0.0,0.0,2.0,66.38,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),1,0.98,1.1777639,1.7987071682261446,0.0,0.0,0.0,2.0,66.38,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),2,0.975,1.0752679,1.6682759286557411,0.0,0.0,0.0,1.99,66.38,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),3,0.98,1.0980617,1.6769841077236487,0.0,0.0,0.0,1.88,66.38,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(0),4,0.995,1.1064245,1.6167853128326257,0.0,0.0,0.0,2.01,66.38,9090
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),0,0.825,0.20000003,0.6569043123417356,0.0024901507422327995,0.0016000017058104277,0.009999999776482582,2.07,66.38,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),1,0.825,0.20000003,0.6569043123417356,0.002751944586634636,0.0016000017058104277,0.009999999776482582,2.06,66.38,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),2,0.835,0.20000002,0.6144469675207342,0.0037609648425132036,0.0006890627555549145,0.009999999776482582,2.08,66.38,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),3,0.805,0.20000003,0.755684352087281,0.003979772794991732,0.0005640628514811397,0.009999999776482582,2.06,66.38,9025
dual_output(1)_fixed_margin(0.10)_use_sample_loss(1)_use_coverage_loss(1)_use_width_loss(1),4,0.815,0.20000003,0.7038268870825275,0.0037714375648647547,0.0003062494215555489,0.009999999776482582,2.06,66.38,9025
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),0,0.9,0.26481122,0.558086633682251,0.0037044116761535406,0.0,0.010509791783988476,2.1,66.38,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),1,0.905,0.2978645,0.6124382776340478,0.004075531382113695,0.0,0.011680551804602146,2.1,66.38,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),2,0.915,0.28147742,0.551895716152557,0.003931744024157524,0.0,0.010537651367485523,2.1,66.38,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),3,0.91,0.2917781,0.5856603666304023,0.003520032623782754,0.0,0.01096864603459835,2.09,66.38,9090
dual_output(1)_fixed_margin(None)_use_sample_loss(1)_use_coverage_loss(0)_use_width_loss(1),4,0.895,0.2807029,0.6067435555085336,0.004070879891514778,0.0,0.011157077737152576,2.1,66.38,9090
